"gene","spearman_rho","p_value","fdr"
"MLANA",0.936748576688017,2.23528661969679e-19,4.1931741698892e-15
"DCT",0.922286126564299,1.08665091324799e-17,9.22321981808419e-14
"TYR",0.921011683947077,1.47500716745309e-17,9.22321981808419e-14
"PMEL",0.854131278304858,1.2423815681127e-12,5.82645895905656e-09
"MITF",0.848954703832753,2.33547803922856e-12,8.7622465075777e-09
"STK32A",0.842160278745645,5.16520357150223e-12,1.61490089663017e-08
"TFAP2A",0.833797909407666,1.30555958511048e-11,3.11938460178961e-08
"SYNGR1",0.833623693379791,1.33029888663132e-11,3.11938460178961e-08
"GTF2F2",0.832229965156795,1.54466609582532e-11,3.13771279394819e-08
"TUBB4A",0.831482208201924,1.67264395434095e-11,3.13771279394819e-08
"KCNJ13",0.823785254886354,3.71308513094877e-11,5.96261643503915e-08
"MFAP3L",0.823519163763066,3.81424368145796e-11,5.96261643503915e-08
"PAX3",0.816550522648084,7.59256908578062e-11,1.07000407731558e-07
"CABLES1",0.81602787456446,7.98553072254284e-11,1.07000407731558e-07
"PHLPP1",0.814459930313589,9.28190222404882e-11,1.11331442970788e-07
"CA14",0.81422126122917,9.49572518541824e-11,1.11331442970788e-07
"SEMA6A",0.808710801393728,1.59239420969974e-10,1.75716017527985e-07
"MYO10",0.80801393728223,1.6979722275233e-10,1.75882543967218e-07
"PPM1H",0.807491289198606,1.78142136328011e-10,1.75882543967218e-07
"ILVBL",0.805574912891986,2.12143288945504e-10,1.98979797866435e-07
"ST6GALNAC2",0.80383275261324,2.48241482710102e-10,2.19777302999783e-07
"CYP2U1",0.802787456445993,2.72581897057766e-10,2.19777302999783e-07
"PRAME",0.802439024390244,2.81179981448627e-10,2.19777302999783e-07
"SNCA",0.802439024390244,2.81179981448627e-10,2.19777302999783e-07
"GCNT2",0.796689895470383,4.65323284916657e-10,3.49159980070063e-07
"STX7",0.792160278745645,6.84354230515536e-10,4.9376157731696e-07
"IRF4",0.790592334494774,7.80395226320627e-10,5.42201261131431e-07
"ADIPOR2",0.79006968641115,8.1511488157235e-10,5.42754990609417e-07
"MXI1",0.789721254355401,8.3905830415657e-10,5.42754990609417e-07
"CEP295NL",0.786759581881533,1.07083857313549e-09,6.57281471667139e-07
"IRS2",0.786585365853659,1.08618399817055e-09,6.57281471667139e-07
"ABCB5",0.784457234421401,1.29101040194273e-09,7.56814504063864e-07
"LZTS1",0.783449477351917,1.40012054882021e-09,7.95904890161164e-07
"ST3GAL4",0.777351916376307,2.26707471671027e-09,1.25082513561082e-06
"BBS5",0.77595818815331,2.52574944231568e-09,1.35372953681143e-06
"EDNRB",0.774216027874565,2.8878833075165e-09,1.50482786015839e-06
"IGSF3",0.773519163763066,3.04587431912548e-09,1.54425827979662e-06
"SLC3A2",0.772996515679443,3.16962523822318e-09,1.56471052220602e-06
"NLGN1",0.771752690865157,3.48327039105614e-09,1.675453058098e-06
"KIF13A",0.771080139372822,3.66470390998735e-09,1.71865451618632e-06
"FDFT1",0.769163763066202,4.23124895831665e-09,1.93595120022103e-06
"PFKFB2",0.768815331010453,4.34265771525199e-09,1.93961704953362e-06
"STK24",0.767073170731707,4.94196240292372e-09,2.15595983061503e-06
"SPAG9",0.766409687560035,5.18984714857692e-09,2.21264415136715e-06
"ABTB2",0.76602787456446,5.33770763584294e-09,2.22511238979506e-06
"ANXA5",0.763937282229965,6.21946313640393e-09,2.53632410816959e-06
"C8orf46",0.762676436042308,6.81508951505836e-09,2.70136492035054e-06
"MIPEP",0.76219512195122,7.05618002543721e-09,2.70136492035054e-06
"ZNF704",0.76219512195122,7.05618002543721e-09,2.70136492035054e-06
"STAM",0.759407665505227,8.61628990447287e-09,3.23265964636013e-06
"MRPL44",0.758710801393728,9.05371275581606e-09,3.33016858012458e-06
"CPEB2",0.756271777003484,1.07531903449947e-08,3.87921341695682e-06
"OTUD7B",0.755574912891986,1.12907908807815e-08,3.97032548093122e-06
"LONP2",0.755400696864112,1.14290514403905e-08,3.97032548093122e-06
"IFT81",0.750871080139373,1.56288994008255e-08,5.33059134291064e-06
"ALX1",0.748736725079689,1.80709512284763e-08,6.00492939556476e-06
"SOX6",0.748213985918591,1.8720980620567e-08,6.00492939556476e-06
"GPAT4",0.74808362369338,1.88864456707885e-08,6.00492939556476e-06
"MYO5A",0.74808362369338,1.88864456707885e-08,6.00492939556476e-06
"SLC6A8",0.747038327526133,2.02633169076667e-08,6.33532603118201e-06
"MCC",0.745296167247387,2.2767658104264e-08,7.00161472750638e-06
"TRIM63",0.744376917601301,2.42024239946813e-08,7.29150522945998e-06
"NRBP2",0.744076655052265,2.46890203629187e-08,7.29150522945998e-06
"FBXO7",0.743728222996516,2.52650908851697e-08,7.29150522945998e-06
"SORT1",0.743205574912892,2.61527005947591e-08,7.43331076450129e-06
"CAPN3",0.742508710801394,2.73813786491758e-08,7.66637734447595e-06
"TMEM117",0.740766550522648,3.06921263590814e-08,8.29556156498863e-06
"KIAA1211",0.740592334494774,3.10429267155796e-08,8.29556156498863e-06
"FMN1",0.740418118466899,3.13974556806969e-08,8.29556156498863e-06
"ABCC2",0.739547038327526,3.32273213578671e-08,8.65710168544763e-06
"MDGA2",0.738737800114064,3.501573993484e-08,8.99808582791319e-06
"SLC24A5",0.737777847815217,3.7253276083545e-08,9.44370548717866e-06
"SOCS6",0.737108013937282,3.88926066805539e-08,9.72781878294014e-06
"PYURF",0.736062717770035,4.15854403935867e-08,1.02644904782012e-05
"DOCK7",0.733449477351917,4.90950436844248e-08,1.18073580061042e-05
"OSBPL9",0.733449477351917,4.90950436844248e-08,1.18073580061042e-05
"IGSF11",0.731358885017422,5.59908567458872e-08,1.32953478695709e-05
"TEX2",0.730836236933798,5.78502222914232e-08,1.35651539995601e-05
"VPS25",0.730313588850174,5.97668575629887e-08,1.38415614941248e-05
"SLC18B1",0.727177700348432,7.25632132620383e-08,1.61865568837001e-05
"SGCD",0.727003484320558,7.33438528234183e-08,1.61865568837001e-05
"BEST1",0.726132404181185,7.73654655981593e-08,1.66815950477686e-05
"NUFIP1",0.724912891986063,8.33407332972819e-08,1.7556031112573e-05
"PCYT2",0.724912891986063,8.33407332972819e-08,1.7556031112573e-05
"USP27X",0.724738675958188,8.42285196509182e-08,1.7556031112573e-05
"KAT7",0.722996515679443,9.36026440099686e-08,1.92955164723407e-05
"DIP2B",0.721777003484321,1.00731389840334e-07,2.05393493697264e-05
"ZNF526",0.721254355400697,1.03938244149349e-07,2.09653496988993e-05
"TBC1D14",0.720557491289199,1.08361633240534e-07,2.16250625314806e-05
"ADGRA3",0.719337979094077,1.1652568861201e-07,2.23094777681939e-05
"FAM69C",0.719267928110884,1.170115617379e-07,2.23094777681939e-05
"RGS20",0.719267928110884,1.170115617379e-07,2.23094777681939e-05
"LAPTM4B",0.719163763066202,1.17737528602335e-07,2.23094777681939e-05
"VAT1",0.719163763066202,1.17737528602335e-07,2.23094777681939e-05
"USP54",0.718815331010453,1.20196387562045e-07,2.25476403427641e-05
"POMT2",0.717421602787457,1.30516376507771e-07,2.42411555139532e-05
"IL12RB2",0.716724738675958,1.35979301655477e-07,2.50081933309322e-05
"PDHA1",0.716202090592335,1.40214943456359e-07,2.55368167407557e-05
"MLPH",0.71602787456446,1.41653815443067e-07,2.55508069605432e-05
"OR7A5",0.715702013673141,1.44381993578447e-07,2.56691338013108e-05
"TIMP2",0.715623503444611,1.45046547413985e-07,2.56691338013108e-05
"UBL3",0.714459930313589,1.55234431389692e-07,2.69633583188817e-05
"FAXDC2",0.713937282229965,1.60023297587728e-07,2.75401563252127e-05
"OCRL",0.711846689895471,1.80582687946225e-07,3.02459878855646e-05
"NUDT3",0.70993031358885,2.01555328928721e-07,3.28216858923002e-05
"SLC7A5",0.70993031358885,2.01555328928721e-07,3.28216858923002e-05
"HPS5",0.709756097560976,2.03569866344075e-07,3.28216858923002e-05
"ACCSL",0.709658287175861,2.04709059619336e-07,3.28216858923002e-05
"GYG2",0.709003006029907,2.12494887912528e-07,3.34974084231186e-05
"TTLL4",0.708536585365854,2.1820304708909e-07,3.41105913362019e-05
"SOX10",0.707665505226481,2.29245981791998e-07,3.55407055573231e-05
"GPR143",0.706190329417959,2.49136203429275e-07,3.81949986903575e-05
"AHCYL2",0.70609756097561,2.5043898069801e-07,3.81949986903575e-05
"GJC3",0.705175128321504,2.63741021746387e-07,3.98993373140361e-05
"IFT88",0.704878048780488,2.68162575588902e-07,4.02436940437777e-05
"ATP7A",0.704703832752613,2.70787357180336e-07,4.03150796297295e-05
"EXOC6B",0.703658536585366,2.87042674316266e-07,4.15043898162843e-05
"PLXNB1",0.703484320557491,2.8983821450681e-07,4.15043898162843e-05
"TBC1D22B",0.703484320557491,2.8983821450681e-07,4.15043898162843e-05
"ARHGAP39",0.703135888501742,2.95505133871907e-07,4.19953091386599e-05
"MRPS25",0.702961672473868,2.98376931867092e-07,4.20846080067277e-05
"FIP1L1",0.701742160278746,3.19215118003455e-07,4.43567140639023e-05
"LNX2",0.701742160278746,3.19215118003455e-07,4.43567140639023e-05
"USP48",0.701567944250871,3.22299705823602e-07,4.4456030746654e-05
"KIF3A",0.701219512195122,3.2855188653414e-07,4.46616292716952e-05
"IRX6",0.699150215031485,3.68058038210304e-07,4.96719477610582e-05
"ATP10A",0.698954703832753,3.7200958699242e-07,4.98466274456487e-05
"ATP1A1",0.697909407665505,3.93811334657528e-07,5.23936654385856e-05
"RAB7A",0.696689895470383,4.20739627921961e-07,5.51933893719445e-05
"CCDC127",0.695644599303136,4.45167392227957e-07,5.79923271583629e-05
"ATP6V0A1",0.695296167247387,4.53597382975826e-07,5.86829883258173e-05
"VPS52",0.693205574912892,5.07360058916556e-07,6.44915171592245e-05
"CRTAC1",0.69210825102885,5.37883340205082e-07,6.72676905260475e-05
"SETDB2",0.691289198606272,5.6176401332768e-07,6.9788947854397e-05
"TRIM2",0.689721254355401,6.1023797661112e-07,7.45458431570161e-05
"RNF43",0.68966719987559,6.11976109930192e-07,7.45458431570161e-05
"SDCBP",0.688501742160279,6.50583754433818e-07,7.77343990409171e-05
"NBR1",0.688327526132404,6.56544724949397e-07,7.79501423754794e-05
"CUTA",0.687979094076655,6.68618483057232e-07,7.88843655576768e-05
"MAMLD1",0.687630662020906,6.80897285574467e-07,7.95653225614881e-05
"GREB1",0.68748638943212,6.86042251603923e-07,7.95653225614881e-05
"ZNF280A",0.686151290394638,7.35388697267446e-07,8.46328624051534e-05
"CLCN5",0.68588850174216,7.45479999553793e-07,8.52710933635951e-05
"C9orf43",0.684668989547038,7.94007820730462e-07,9.02714709641378e-05
"WDFY1",0.683797909407666,8.30440484580305e-07,9.3844777411096e-05
"XPO5",0.683623693379791,8.37909912857487e-07,9.41218685945724e-05
"GPNMB",0.682229965156795,8.99939150106564e-07,9.98932456618286e-05
"ZSCAN22",0.681707317073171,9.24274252833153e-07,0.000101990945346454
"NR6A1",0.677526132404181,1.14199509299903e-06,0.000124550499706796
"HCN3",0.677177700348432,1.16212523343855e-06,0.00012601333672875
"ROPN1B",0.676772967235167,1.18591920519254e-06,0.000127854358449465
"EFCAB5",0.675856840011094,1.24144857786713e-06,0.000132657718518607
"OR7C1",0.675805725777829,1.24461636863771e-06,0.000132657718518607
"FARP2",0.675609756097561,1.25683081625733e-06,0.000133202764306052
"LONRF1",0.674912891986063,1.30116721919658e-06,0.00013636087075368
"PYGB",0.674912891986063,1.30116721919658e-06,0.00013636087075368
"TIGD2",0.674564459930314,1.32387273362904e-06,0.000137322352554622
"BAIAP2",0.674390243902439,1.33536212205482e-06,0.000137322352554622
"RUNDC1",0.674390243902439,1.33536212205482e-06,0.000137322352554622
"SLC6A15",0.674286500122079,1.34224758019463e-06,0.000137322352554622
"CLCN7",0.674216027874565,1.34694348686233e-06,0.000137322352554622
"ZNF330",0.671951219512195,1.50618303012956e-06,0.000150289826926598
"BCAS3",0.670557491289199,1.61262913127053e-06,0.00016005984060055
"NSRP1",0.670034843205575,1.65430461318192e-06,0.000162476964600417
"CUBN",0.6698606271777,1.66841572991972e-06,0.000163009430612313
"ZFYVE1",0.668292682926829,1.80050548475464e-06,0.000175003535691773
"MEIS2",0.668118466898955,1.81576261716552e-06,0.00017557675739901
"KCNE2",0.667366556976374,1.88298949972885e-06,0.000181143589873915
"NEO1",0.667073170731707,1.90983746066046e-06,0.000181861121444312
"NHEJ1",0.667073170731707,1.90983746066046e-06,0.000181861121444312
"CTSF",0.665679442508711,2.04226682332134e-06,0.000192517001701935
"POMGNT1",0.665331010452962,2.07667126127706e-06,0.000193812319354708
"HACD1",0.66411149825784,2.2013384459065e-06,0.000202426019150784
"CHRM1",0.663632646635595,2.25214863340445e-06,0.000206088079092849
"GMPR",0.662891986062718,2.33287139131495e-06,0.000211412243621629
"DCAF7",0.66219512195122,2.41124704495177e-06,0.000216147815613391
"AHRR",0.662020905923345,2.43121643448081e-06,0.000216147815613391
"CDK2",0.662020905923345,2.43121643448081e-06,0.000216147815613391
"TRPM1",0.661565916770318,2.48409011488965e-06,0.000219806822949127
"TMEM199",0.661324041811847,2.51262742788256e-06,0.000221288159247178
"PLP1",0.660801393728223,2.57532576203239e-06,0.000224700167302165
"ZNF280B",0.660801393728223,2.57532576203239e-06,0.000224700167302165
"SNX12",0.660627177700349,2.59654339570672e-06,0.000225502581296585
"XPO7",0.659756097560976,2.70506783513406e-06,0.000232772328070091
"SLC25A13",0.658885017421603,2.81775649959582e-06,0.0002402649735269
"SLC25A23",0.658710801393728,2.84080662426159e-06,0.000241134350518204
"RFC1",0.658362369337979,2.88742867619879e-06,0.000242893607788399
"REEP6",0.657839721254356,2.95868420540314e-06,0.000247776593790882
"PPT2",0.657665505226481,2.98279353890387e-06,0.000248685439983545
"GJA3",0.657342110331937,3.02802756835838e-06,0.000250232463237158
"POLDIP2",0.656968641114983,3.08105106615623e-06,0.000253497530482564
"GAPDHS",0.656484547561671,3.15105277194436e-06,0.000258124886239756
"MFSD12",0.656271777003484,3.18228092421396e-06,0.000259549599379694
"TRMT12",0.655400696864112,3.31312263050429e-06,0.000269051374136926
"KAZN",0.654878048780488,3.39398614296279e-06,0.000274430112309651
"DISP1",0.654529616724739,3.44890013208758e-06,0.000276486827255688
"HPS4",0.654355400696864,3.47666269769261e-06,0.000277526449131982
"HMG20B",0.653310104529617,3.6476032589695e-06,0.000289938091250037
"ROPN1",0.65248499078568,3.78796195982744e-06,0.000297353847664888
"FZD3",0.652264808362369,3.82624774365329e-06,0.000297828138685445
"SLC24A1",0.652118995348309,3.85179762822903e-06,0.000298559307229518
"NRG2",0.652029980276517,3.86747223502175e-06,0.000298559307229518
"GPATCH1",0.651567944250871,3.94977887486423e-06,0.000303663532432697
"DIP2C",0.651219512195122,4.01291066975105e-06,0.000307257923485143
"KIAA0556",0.650696864111498,4.10935045377827e-06,0.000312044875032435
"ABCA5",0.650522648083624,4.14196779588871e-06,0.000312044875032435
"C7orf31",0.650522648083624,4.14196779588871e-06,0.000312044875032435
"TSGA10",0.650522648083624,4.14196779588871e-06,0.000312044875032435
"PKNOX2",0.650174216027875,4.20791799625503e-06,0.000314487385226088
"TMEM232",0.649695103064522,4.30018078989131e-06,0.000318212896938775
"TBC1D16",0.649651567944251,4.30865588903721e-06,0.000318212896938775
"VPS33B",0.648954703832753,4.44642422142675e-06,0.000325822156131814
"SGK3",0.648257839721255,4.58823301865805e-06,0.000333607221693823
"EXOC2",0.647038327526132,4.84644524371436e-06,0.000349671024333991
"NRDE2",0.646689895470383,4.92263616362073e-06,0.000353807401507131
"CEP72",0.646456727822575,4.9742357449263e-06,0.000356151482210201
"IFT172",0.64616724738676,5.03898893508033e-06,0.000359415944612821
"PRKCE",0.645818815331011,5.11795610151091e-06,0.000363665676167588
"MANEAL",0.645470383275261,5.19805925714463e-06,0.000367963749451985
"TMEM185A",0.64425087108014,5.4875817570905e-06,0.000382696981610339
"ZNF517",0.644191820812282,5.50196987012355e-06,0.000382696981610339
"FSTL4",0.644166326033774,5.50819260273956e-06,0.000382696981610339
"PROM1",0.643573045844008,5.65483861207928e-06,0.000390325372980892
"DET1",0.643379790940767,5.70337611310336e-06,0.000391903415771816
"STPG1",0.643031358885018,5.7918559619711e-06,0.000396530751790569
"BCL2L13",0.642682926829268,5.88159529497203e-06,0.00040121034959411
"ETNK2",0.642508710801394,5.92694233886912e-06,0.000402838809184224
"GAB1",0.641463414634146,6.20583769742938e-06,0.000415768962021706
"PLD6",0.641463414634146,6.20583769742938e-06,0.000415768962021706
"FHIT",0.641289198606272,6.25347528057187e-06,0.000415989158823574
"MSI2",0.641289198606272,6.25347528057187e-06,0.000415989158823574
"OSBPL1A",0.640766550522648,6.39841053130496e-06,0.000421150116339473
"GNPTAB",0.638850174216028,6.95663736141289e-06,0.000454702300567053
"ANKRD54",0.637456445993031,7.39032957299221e-06,0.000476409596081652
"FAM222B",0.637456445993031,7.39032957299221e-06,0.000476409596081652
"FEM1B",0.636236933797909,7.79002245914557e-06,0.000497051126908543
"FAR2",0.635714285714286,7.96731492428719e-06,0.000503228487086544
"CENPBD1",0.635191637630662,8.14830311894819e-06,0.00050951339402783
"ZNF106",0.635191637630662,8.14830311894819e-06,0.00050951339402783
"HSPA9",0.634668989547038,8.33305670738178e-06,0.000517615267462831
"GPR89A",0.634494773519164,8.39549019937436e-06,0.000518062502138367
"ATP7B",0.634320557491289,8.45835258114086e-06,0.00052023028219548
"CRYL1",0.633797909407666,8.64953980961246e-06,0.000528523509083127
"EMC2",0.633623693379791,8.71414456899218e-06,0.000530742331070534
"GLMP",0.632404181184669,9.1789189203043e-06,0.000553657041884207
"LIG3",0.632404181184669,9.1789189203043e-06,0.000553657041884207
"PIK3R4",0.632229965156795,9.24714027794131e-06,0.000555984309211221
"FAM189A2",0.631184668989547,9.66632859400807e-06,0.000573803414666641
"ABCC11",0.630847534957655,9.80519874074648e-06,0.000576876537025772
"TMEM5",0.630662020905923,9.88239245754368e-06,0.000579324375347069
"CCDC43",0.6301393728223,1.01028761487833e-05,0.000586748772987694
"CELSR2",0.629965156794425,1.01773669724815e-05,0.000587110500395884
"RECQL5",0.629965156794425,1.01773669724815e-05,0.000587110500395884
"ESRP1",0.629203703575228,1.050889400189e-05,0.000601025434699559
"TULP4",0.628919860627178,1.06349875366216e-05,0.000606388240727915
"ANKRD40",0.627640577275523,1.12206860919838e-05,0.00063400256144435
"RAB38",0.627003484320558,1.15232623940517e-05,0.00064914378153158
"NYX",0.62566289558319,1.21845143504032e-05,0.000682652545355698
"AFG3L2",0.625609756097561,1.22114279895228e-05,0.000682652545355698
"MRPS18B",0.625435540069686,1.23000458622648e-05,0.000682652545355698
"ATP6V1B2",0.625087108013937,1.24790514114846e-05,0.000688513310082468
"KLF15",0.624912891986063,1.25694461732573e-05,0.000691466981713002
"PREP",0.624738675958188,1.26604403480611e-05,0.000692411663234047
"TCEANC2",0.624738675958188,1.26604403480611e-05,0.000692411663234047
"FBXL8",0.623981881335818,1.30627651434239e-05,0.000712338405015959
"ZMYM3",0.623867595818815,1.31245287311419e-05,0.000713618466929392
"PLEKHH1",0.623693379790941,1.321919544083e-05,0.000713618466929392
"CARMIL1",0.623519163763066,1.33144870955428e-05,0.000713618466929392
"CTPS2",0.623519163763066,1.33144870955428e-05,0.000713618466929392
"AAR2",0.622996515679443,1.3604149078142e-05,0.000727066189620699
"FAM227B",0.622822299651568,1.37019779599033e-05,0.000728145621954181
"PTDSS1",0.622822299651568,1.37019779599033e-05,0.000728145621954181
"CAB39L",0.622648083623694,1.38004506091138e-05,0.000731306929311766
"ANKRD28",0.622473867595819,1.38995708499417e-05,0.000734484646687484
"GANC",0.622299651567944,1.39993425266596e-05,0.000735612511085736
"ZSCAN21",0.622299651567944,1.39993425266596e-05,0.000735612511085736
"HSF4",0.621777003484321,1.43026049183487e-05,0.000749448507439396
"DYNLL2",0.621254355400697,1.46118705759711e-05,0.000759291080705381
"EPM2A",0.62020905923345,1.52488418028079e-05,0.000779436031005105
"ZNF687",0.62020905923345,1.52488418028079e-05,0.000779436031005105
"ALS2CR12",0.619355074096936,1.57879866374144e-05,0.000804801199269719
"TMCC2",0.619190731890967,1.58937205772886e-05,0.000806694465971837
"SLC45A2",0.618643793026695,1.62502923468402e-05,0.000819460306812835
"GRPEL1",0.618466898954704,1.63671738597136e-05,0.00082314159365782
"SPIRE2",0.618292682926829,1.64830371977844e-05,0.000826752125115608
"NT5DC3",0.618118466898955,1.659965050619e-05,0.000829615194982716
"COL4A3BP",0.61794425087108,1.67170181621337e-05,0.000829615194982716
"ZNF490",0.61794425087108,1.67170181621337e-05,0.000829615194982716
"ADCY9",0.617595818815331,1.69540341383969e-05,0.000836949280005754
"ZFP41",0.617421602787457,1.70736913263701e-05,0.000840644030423563
"SHC4",0.617247386759582,1.71941205973895e-05,0.000844357351535156
"DBF4B",0.617073170731707,1.7315326442506e-05,0.000848089317845873
"ATP6V1H",0.616724738675958,1.75600859346883e-05,0.000851187731392293
"NME5",0.616483717321838,1.77312409322027e-05,0.00085219486786694
"ACAD10",0.616376306620209,1.78080061945648e-05,0.00085219486786694
"CMTR1",0.616202090592335,1.79331630869576e-05,0.000856000525059131
"MOK",0.61602787456446,1.80591239877951e-05,0.000859825144383372
"GAS8",0.615679442508711,1.83134764573309e-05,0.000869727860412834
"TBX2",0.615505226480836,1.84418774068637e-05,0.000871413547293088
"ZBTB39",0.615331010452962,1.85711011267183e-05,0.000875314789035448
"JARID2",0.614459930313589,1.92297283961637e-05,0.000904086403467757
"C6orf89",0.614285714285714,1.93639893483777e-05,0.000905858045352163
"SCMH1",0.613937282229965,1.96350857814203e-05,0.000916255159635977
"RNF14",0.613414634146342,2.00482409590138e-05,0.000933213280769578
"KIAA0319L",0.613066202090592,2.03280763984184e-05,0.000943896992965177
"DROSHA",0.612891986062718,2.04693288583481e-05,0.00094767332006749
"ST7",0.61274445809244,2.05896438362635e-05,0.00094767332006749
"APOO",0.612717770034843,2.06114779352597e-05,0.00094767332006749
"CNTF",0.61219512195122,2.10433562444348e-05,0.000965164596061988
"PARS2",0.612020905923345,2.11891432953719e-05,0.000969480827019222
"ALG8",0.611846689895471,2.13358528462776e-05,0.000973818159472803
"HHAT",0.611324041811847,2.17815691803135e-05,0.000989347351703391
"MBLAC2",0.609085762152735,2.37882706487491e-05,0.00107124395881759
"MLYCD",0.609059233449478,2.38130353871174e-05,0.00107124395881759
"AP1S2",0.608710801393728,2.41404924669251e-05,0.00108079116512422
"DMXL1",0.608536585365854,2.43057585813508e-05,0.00108302072500608
"PFKM",0.60801393728223,2.48077766182799e-05,0.00109756858863753
"TAF4B",0.60801393728223,2.48077766182799e-05,0.00109756858863753
"ZNF2",0.607142857142857,2.56655573809855e-05,0.00112754143070236
"CD59",0.606968641114983,2.58403295505558e-05,0.00113256715429644
"SYN3",0.606559519718177,2.62550374702088e-05,0.00114273375383677
"SPIRE1",0.606271777003484,2.65503392908237e-05,0.00115024899481885
"C12orf76",0.605923344947735,2.69119824700879e-05,0.00116147951313118
"CYP7A1",0.605902847328957,2.69333966742397e-05,0.00116147951313118
"ZSCAN20",0.605574912891986,2.72781171851196e-05,0.00117096155669487
"ABR",0.605226480836237,2.7648793540769e-05,0.00117878117734383
"FARP1",0.605226480836237,2.7648793540769e-05,0.00117878117734383
"SLC39A6",0.605226480836237,2.7648793540769e-05,0.00117878117734383
"KLC4",0.605052264808362,2.78358506257157e-05,0.00118406512899728
"EIF5B",0.604878048780488,2.80240621328056e-05,0.00118668934886975
"LRPAP1",0.604878048780488,2.80240621328056e-05,0.00118668934886975
"PRKD1",0.604529616724739,2.84039740519891e-05,0.00119201375669187
"MTSS1L",0.60418118466899,2.87885808881653e-05,0.00120277280374408
"ZKSCAN3",0.60418118466899,2.87885808881653e-05,0.00120277280374408
"LGI3",0.603370911027555,2.97014235722539e-05,0.00123267478936264
"TUBGCP4",0.602961672473868,3.01724339690444e-05,0.00124670636305133
"GDPD1",0.602787456445993,3.03750068994125e-05,0.00124957182988175
"GPRC5B",0.602439024390244,3.07838799264157e-05,0.00125811504039136
"LPGAT1",0.601742160278746,3.16167266898701e-05,0.00127822882753292
"CDC42EP3",0.601567944250871,3.18281247577472e-05,0.00128125277324159
"ST13",0.601567944250871,3.18281247577472e-05,0.00128125277324159
"AIFM1",0.601393728222997,3.20408113599772e-05,0.00128430252201242
"TMX2",0.601045296167248,3.24700784038299e-05,0.00129597063995201
"POU3F3",0.600849257034899,3.27138973620142e-05,0.00130292993760939
"SPATA25",0.600420935411856,3.32524319700613e-05,0.00131685760707056
"MBOAT1",0.600348432055749,3.3344387406499e-05,0.00131685760707056
"SH3BP4",0.599477351916376,3.44674481067048e-05,0.0013583505441884
"ZZZ3",0.599128919860627,3.49262484616674e-05,0.00137354611088557
"ZNF34",0.598257839721254,3.60977134097884e-05,0.00141368894750359
"LRGUK",0.598169991424952,3.62178218433987e-05,0.00141417410958327
"DIEXF",0.59808362369338,3.63362610383889e-05,0.00141417410958327
"TNKS",0.59808362369338,3.63362610383889e-05,0.00141417410958327
"RP1L1",0.597854820319166,3.66517359641179e-05,0.00142349878871819
"MKS1",0.597386759581882,3.73048906368971e-05,0.00144587281706106
"LRRC1",0.596515679442509,3.85487540436784e-05,0.0014910022208358
"MTMR4",0.596341463414634,3.88020163976454e-05,0.00149770992922517
"SLC7A1",0.59616724738676,3.90567940963903e-05,0.00150444846089155
"ZKSCAN8",0.595644599303136,3.98303007266102e-05,0.00153109961338213
"GULP1",0.595470383275261,4.00912214611482e-05,0.00153797796194208
"ARIH1",0.594947735191638,4.08833551725864e-05,0.00156197731096242
"PTGR2",0.594773519163763,4.11505514412318e-05,0.00156899023269526
"TRIQK",0.594425087108014,4.16897220885764e-05,0.0015831123414162
"ZKSCAN1",0.594425087108014,4.16897220885764e-05,0.0015831123414162
"RAB6B",0.594076655052265,4.22353202555589e-05,0.00160059065186673
"PCDH7",0.59390243902439,4.25105510725461e-05,0.00160131611961826
"PEX19",0.59390243902439,4.25105510725461e-05,0.00160131611961826
"SAP30BP",0.59390243902439,4.25105510725461e-05,0.00160131611961826
"R3HCC1L",0.593728222996516,4.27874145455926e-05,0.00160529821892154
"TTC30B",0.593728222996516,4.27874145455926e-05,0.00160529821892154
"ATP5B",0.593554006968641,4.30659193501368e-05,0.00161252211794255
"ANKFN1",0.59290633092952,4.41158451578165e-05,0.00164174781455933
"FER",0.592857142857143,4.41965268059311e-05,0.00164174781455933
"SCAPER",0.592857142857143,4.41965268059311e-05,0.00164174781455933
"NHSL1",0.592508710801394,4.47719070612757e-05,0.0016565605612672
"UBOX5",0.592508710801394,4.47719070612757e-05,0.0016565605612672
"HRK",0.592263469524287,4.51809649556397e-05,0.00166840496378513
"CERS2",0.591811846689896,4.59431782431412e-05,0.00168001575177989
"RSAD1",0.591811846689896,4.59431782431412e-05,0.00168001575177989
"TARS2",0.591811846689896,4.59431782431412e-05,0.00168001575177989
"FN3K",0.591463414634146,4.65392142069997e-05,0.00169191689788587
"GTF2IRD1",0.591463414634146,4.65392142069997e-05,0.00169191689788587
"SLC35B2",0.591463414634146,4.65392142069997e-05,0.00169191689788587
"GPR158",0.591111167225445,4.71489243812319e-05,0.0017107672581577
"NPEPPS",0.590940766550523,4.74464751738763e-05,0.00171492953330779
"TBC1D7",0.590766550522648,4.77524545128132e-05,0.0017193633286101
"TMEM161B",0.590766550522648,4.77524545128132e-05,0.0017193633286101
"ST3GAL6",0.590592334494774,4.80602289614499e-05,0.00172712995227555
"PAG1",0.590418118466899,4.83698079450662e-05,0.00173162066267461
"ZNF74",0.590418118466899,4.83698079450662e-05,0.00173162066267461
"WBP4",0.589547038327526,4.99451038060053e-05,0.00177783719600921
"HELZ",0.589198606271777,5.05881886473759e-05,0.00179392028513445
